timestamp,roll,pitch,yaw,heartRate,spo2,roll_velocity,pitch_velocity,yaw_velocity,roll_acceleration,pitch_acceleration,yaw_acceleration,peak_count
152.9523,0.7988,0.4691,0.3837,0,0,0.2017,-1.3944,-4.6253,-300.163,-60.8593,-447.9837,77
153.6736,0.7644,0.4682,0.5171,0,0,-3.4431,-0.0916,13.3386,-364.4788,130.2752,1796.3976,77
154.455,0.75,0.485,0.5177,0,0,-1.4402,1.6785,0.0636,200.2853,177.0142,-1327.5007,77
155.2353,0.7506,0.4787,0.4636,0,0,0.0568,-0.6285,-5.4154,149.7012,-230.7019,-547.9047,77
155.8346,0.6872,0.4897,0.6277,0,0,-6.3372,1.0992,16.4148,-639.3981,172.7685,2183.022,78
156.4947,0.6861,0.4833,0.5681,0,0,-0.1081,-0.6356,-5.965,622.9103,-173.4781,-2237.9783,78
157.0945,0.7412,0.4894,0.5497,0,0,5.5066,0.6115,-1.8389,561.4728,124.7069,412.6054,78
157.6941,0.7764,0.4331,0.5059,0,0,3.5198,-5.6329,-4.3773,-198.6808,-624.4385,-253.8371,79
158.2952,0.7688,0.4266,0.5095,0,0,-0.7554,-0.6478,0.3557,-427.5191,498.5109,473.3044,79
158.8943,0.7497,0.4364,0.5123,0,0,-1.9132,0.981,0.2827,-115.7784,162.8783,-7.2992,79
159.4947,0.7452,0.4406,0.5084,0,0,-0.45,0.4174,-0.3917,146.3181,-56.3538,-67.4486,79
160.0953,0.7409,0.4434,0.5119,0,0,-0.4319,0.2836,0.3523,1.8102,-13.3806,74.4021,79
160.9317,0.7372,0.4348,0.5128,0,0,-0.372,-0.8663,0.0909,5.9879,-114.9982,-26.1354,79
161.5955,0.7338,0.4449,0.5243,0,0,-0.3375,1.0122,1.1508,3.4499,187.8533,105.9896,79
162.2555,0.7315,0.4479,0.5282,0,0,-0.2316,0.3033,0.389,10.587,-70.8941,-76.1867,79
162.8555,0.7282,0.4422,0.5303,0,0,-0.33,-0.5767,0.2124,-9.8389,-87.992,-17.6579,80
